瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 泅瘤扁拘(hPa),乞闭 傈款樊(1/10)
143,措备,2003-11-14,9.5,,1,1020,4.6
143,措备,2003-11-15,12.8,0,1.4,1011.5,6
143,措备,2003-11-16,8.3,,3.6,1016.5,0
143,措备,2003-11-17,7,,1.3,1022,.4
143,措备,2003-11-18,8.8,,1.2,1018,6.4
143,措备,2003-11-19,10.3,6.5,1,1013.7,10
143,措备,2003-11-20,12.7,1,1.2,1005.1,9.4
143,措备,2003-11-21,9.1,,5.2,1008.8,5.5
143,措备,2003-11-22,2.3,,3.7,1022.9,0
143,措备,2003-11-23,3.5,,1.4,1027.5,.1
143,措备,2003-11-24,5.7,,1.1,1023.5,4.5
143,措备,2003-11-25,9.3,,1.7,1021.5,4.1
143,措备,2003-11-26,11.5,,2.2,1023.2,6.5
143,措备,2003-11-27,11.3,1.5,1.4,1018.9,10
143,措备,2003-11-28,12.7,3,1.6,1014.1,9.8
143,措备,2003-11-29,11.2,0,2.7,1009.5,6.4
143,措备,2003-11-30,10.6,,1.9,1012.8,3.4
143,措备,2003-12-01,8.9,,1.4,1014.7,2.6
143,措备,2003-12-02,8.4,,2.5,1014.9,3.4
143,措备,2003-12-03,6.9,,2.3,1016.7,1
143,措备,2003-12-04,5.2,,1.9,1021.4,3.4
143,措备,2003-12-05,6.9,.5,1,1017.8,8.3
143,措备,2003-12-06,7.1,9.5,4,1011.1,7
143,措备,2003-12-07,-1,,4.3,1022.8,.1
143,措备,2003-12-08,1.8,,2.9,1023,2.8
143,措备,2003-12-09,1.5,,2.3,1026.1,4.8
143,措备,2003-12-10,2.4,,1.3,1023.2,3.8
143,措备,2003-12-11,4.2,1,2.5,1015.2,5.9
143,措备,2003-12-12,3,,3.2,1013.9,3.1
143,措备,2003-12-13,2.9,,2.5,1017.1,0
143,措备,2003-12-14,3.4,,2.9,1015.7,.6
143,措备,2003-12-15,3.4,,3.7,1013.5,1.5
143,措备,2003-12-16,2.9,,2.1,1014,2
143,措备,2003-12-17,2.3,0,3.8,1010.3,4.9
143,措备,2003-12-18,.1,,3.1,1014,5.3
143,措备,2003-12-19,-1.9,,5.8,1014.4,.9
143,措备,2003-12-20,-2.1,,4.2,1020,0
143,措备,2003-12-21,.5,,2.7,1021.4,.4
143,措备,2003-12-22,4.7,,2.6,1015,0
143,措备,2003-12-23,5.5,,2.3,1010.4,0
143,措备,2003-12-24,5.5,,1.4,1010.4,0
143,措备,2003-12-25,3.3,,3.1,1007.9,0
143,措备,2003-12-26,-.7,,4.7,1011.6,.1
143,措备,2003-12-27,-.2,,3.5,1020.5,0
143,措备,2003-12-28,2.3,,2.3,1022.3,1.3
143,措备,2003-12-29,5,,1.9,1016.7,5.3
143,措备,2003-12-30,5,,2.3,1016.3,4.3
143,措备,2003-12-31,4.7,,3.6,1012.4,3.3
143,措备,2004-01-01,4.7,,1.9,1012.8,3.5
143,措备,2004-01-02,4.8,,2.5,1011,4.8
143,措备,2004-01-03,4.1,,1.9,1016.6,0
143,措备,2004-01-04,3.3,,1.4,1020.8,.4
143,措备,2004-01-05,1.9,,1.4,1021.2,1.1
143,措备,2004-01-06,3.6,,1.5,1018.9,4.5
143,措备,2004-01-07,4.2,,2.8,1019,.9
143,措备,2004-01-08,1.9,,1.7,1024.7,.8
143,措备,2004-01-09,3.3,,1.6,1020.5,3.1
143,措备,2004-01-10,3.8,,3,1019.4,4.1
143,措备,2004-01-11,1.5,,1.8,1019.9,4.1
143,措备,2004-01-12,1,0,2.4,1011.7,5.1
143,措备,2004-01-13,-1.4,0,5.6,1012.1,2.4
143,措备,2004-01-14,-1.1,,2.9,1019.4,1.4
143,措备,2004-01-15,1.1,,2.3,1020.2,4
143,措备,2004-01-16,2.2,,2.2,1018.7,7.5
143,措备,2004-01-17,4.4,.5,1.7,1016,9.4
143,措备,2004-01-18,2.5,.4,2.6,1012.2,8.3
143,措备,2004-01-19,1.2,0,3.8,1012.6,4
143,措备,2004-01-20,-.3,,3,1013.1,2.9
143,措备,2004-01-21,-8,.3,4.8,1012.9,2.9
143,措备,2004-01-22,-8.1,,5,1015,.4
143,措备,2004-01-23,-4,,3.9,1014.8,.8
143,措备,2004-01-24,-3.8,,3.6,1012.8,0
143,措备,2004-01-25,-4.1,,3.6,1016.7,.4
143,措备,2004-01-26,-2.2,,2.8,1017.8,2.5
143,措备,2004-01-27,-1.1,,3.7,1014.1,1.3
143,措备,2004-01-28,1.2,,3.3,1012.5,.3
143,措备,2004-01-29,3.3,,2.1,1011.6,1.1
143,措备,2004-01-30,3,,1.8,1013.3,1.3
143,措备,2004-01-31,3.3,,1.3,1015.3,1
143,措备,2004-02-01,4.9,,1.1,1009.5,4.1
143,措备,2004-02-02,2.7,,4,1006.9,5.9
143,措备,2004-02-03,-1.4,,4.3,1009.5,1.4
143,措备,2004-02-04,.1,,3.6,1010.8,2.6
143,措备,2004-02-05,-1.7,.3,4.8,1014.1,3.6
143,措备,2004-02-06,-2.1,.3,3.7,1017.1,3.4
143,措备,2004-02-07,-1.7,.7,4.1,1018.2,3.6
143,措备,2004-02-08,2,,2.6,1016.8,2.4
143,措备,2004-02-09,1.1,,2.2,1021.2,.8
143,措备,2004-02-10,1.7,,1.8,1020.9,.4
143,措备,2004-02-11,4.4,,2.1,1018.4,.5
143,措备,2004-02-12,5.2,,2.4,1019.2,.5
143,措备,2004-02-13,4.8,,1.8,1011.1,3.4
143,措备,2004-02-14,5.7,.1,5.5,1002.8,4.5
143,措备,2004-02-15,5.6,,3.8,1014,0
143,措备,2004-02-16,6.4,,1.7,1016.5,.8
143,措备,2004-02-17,8.4,,3.5,1010.6,1.6
143,措备,2004-02-18,7.3,,1.5,1013.4,0
143,措备,2004-02-19,9.4,,1.5,1015.9,.5
143,措备,2004-02-20,10.5,,1.6,1019.7,0
143,措备,2004-02-21,11.7,6,1.2,1011.2,9.8
143,措备,2004-02-22,10.4,21.5,3.4,997.7,9
143,措备,2004-02-23,5.2,,3.3,1013,2
143,措备,2004-02-24,6.2,,2.1,1012.7,4.4
143,措备,2004-02-25,8.5,,3,1004.9,2.4
143,措备,2004-02-26,3.7,,4.3,1008.8,1
143,措备,2004-02-27,4.1,0,2.7,1012.4,.9
143,措备,2004-02-28,6.7,3.5,1.3,1007.3,7.1
143,措备,2004-02-29,9.6,.5,3.2,1006.3,5.4
143,措备,2004-03-01,6.6,,3.3,1010.1,4.6
143,措备,2004-03-02,2.3,,5,1012.7,.8
143,措备,2004-03-03,-.8,0,2.8,1009.4,5.3
143,措备,2004-03-04,1.1,,3,1010.4,3.1
143,措备,2004-03-05,3.3,1.5,2.7,1006.1,8
143,措备,2004-03-06,-1.2,0,5,1015.2,3.8
143,措备,2004-03-07,-.7,,4,1023.3,.4
143,措备,2004-03-08,4.1,,2,1019.4,4.5
143,措备,2004-03-09,7.8,,1.9,1012.2,0
143,措备,2004-03-10,14,,3.2,1004.2,5.5
143,措备,2004-03-11,9.7,,4,1011.4,5
143,措备,2004-03-12,9.7,,2.3,1013.9,2.8
143,措备,2004-03-13,10.4,,1.3,1014.8,2
143,措备,2004-03-14,10.4,,1.8,1013.6,1.5
143,措备,2004-03-15,10.6,,1.6,1013.2,.3
143,措备,2004-03-16,15,,2.1,1009.2,2.3
143,措备,2004-03-17,11.4,7,4,1008.9,8.1
143,措备,2004-03-18,5,,3.1,1017.1,.8
143,措备,2004-03-19,6.9,,2.2,1016.2,3.4
143,措备,2004-03-20,9.9,,2,1014.1,3.1
143,措备,2004-03-21,10.3,,3,1013.7,8.8
143,措备,2004-03-22,9.1,.5,2.6,1012.3,5.4
143,措备,2004-03-23,10.7,,1.7,1011.3,4.8
143,措备,2004-03-24,9.6,,2.5,1011.2,3.6
143,措备,2004-03-25,8.4,,1.3,1010.5,4.5
143,措备,2004-03-26,9.3,,2.4,1014.4,.3
143,措备,2004-03-27,11.4,,2,1015.8,3.6
143,措备,2004-03-28,14.7,,2,1012.9,.3
143,措备,2004-03-29,15.9,1,2.3,1010.9,5.3
143,措备,2004-03-30,14.2,2.5,3.4,1005.7,4
143,措备,2004-03-31,11,,3.8,1012.9,.6
143,措备,2004-04-01,10.1,19,2,1007.9,5.9
143,措备,2004-04-02,10.6,1,4.7,1005.2,3.9
143,措备,2004-04-03,8.4,,2.9,1012.4,3.9
143,措备,2004-04-04,9.2,,2.6,1013.2,.6
143,措备,2004-04-05,12.1,,2.5,1010.2,0
143,措备,2004-04-06,12.9,0,1.9,1009.1,5.5
143,措备,2004-04-07,11.8,.1,2.6,1008.8,7.9
143,措备,2004-04-08,12.7,,2.8,1010.1,.3
143,措备,2004-04-09,16.4,,2.1,1009.1,0
143,措备,2004-04-10,18.6,,2.1,1008.1,4.5
143,措备,2004-04-11,18.4,,2.1,1006.3,5
143,措备,2004-04-12,16.5,,3.6,1007.1,4
143,措备,2004-04-13,15.6,,3.6,1008.4,1.3
143,措备,2004-04-14,16.3,,2.8,1007.9,2.6
143,措备,2004-04-15,16.9,,1.6,1005.7,3.9
143,措备,2004-04-16,19.6,,2.4,1003.5,.3
143,措备,2004-04-17,20.9,,1.7,1005.2,1.4
143,措备,2004-04-18,17.9,12,2,1005.5,7.3
143,措备,2004-04-19,17.3,2.5,2.5,995.3,8.9
143,措备,2004-04-20,20.3,,2.8,1004,1
143,措备,2004-04-21,22.1,,1.9,1002,.4
143,措备,2004-04-22,19.9,3,2.2,997.5,5.1
143,措备,2004-04-23,14.5,,3.9,1005,3.9
143,措备,2004-04-24,13.2,,2.8,1011,1.1
143,措备,2004-04-25,16.6,,2.8,1011.3,2.6
143,措备,2004-04-26,13.1,26,2.6,1000.7,9.1
143,措备,2004-04-27,9.9,12,2.1,995.9,8.5
143,措备,2004-04-28,13.6,,2.7,1009.6,.8
143,措备,2004-04-29,18,,2.2,1008.1,1.5
143,措备,2004-04-30,17.3,,2.5,1010,8.4
143,措备,2004-05-01,15.6,,5,1014.9,4.9
143,措备,2004-05-02,15.6,5,2.7,1010.9,8.6
143,措备,2004-05-03,18.6,5.5,1,998.8,10
143,措备,2004-05-04,16,5,3.4,1000.8,5.1
143,措备,2004-05-05,17.7,,1.9,1003.6,1.6
143,措备,2004-05-06,20,,2.6,1006.6,.3
143,措备,2004-05-07,19.9,,1.5,1010.5,3.4
143,措备,2004-05-08,18.8,4.5,1.7,1006.1,8.6
143,措备,2004-05-09,15.4,41.5,2.6,999.2,10
143,措备,2004-05-10,18.9,1,2.3,998.2,7.1
143,措备,2004-05-11,21.6,,2.7,1003.8,3.9
143,措备,2004-05-12,18.6,4,2,999.4,9.8
143,措备,2004-05-13,20.3,.3,2.6,998.5,6.4
143,措备,2004-05-14,20,,2.6,1009.4,2.9
143,措备,2004-05-15,14.9,7.5,1.6,1005.8,9.6
143,措备,2004-05-16,17.2,,1.6,1001.3,9.1
143,措备,2004-05-17,18.6,,3.1,1000.8,4.3
143,措备,2004-05-18,20.2,,1.9,1002.2,3
143,措备,2004-05-19,19.9,,2,997.8,6.6
143,措备,2004-05-20,20.4,0,1.5,994.1,5
143,措备,2004-05-21,19.5,1,3.1,992.9,4.9
143,措备,2004-05-22,19.6,,2.3,998.7,1.4
143,措备,2004-05-23,19.3,,1.9,1002.2,3.1
143,措备,2004-05-24,20.7,,2.6,1004.9,1.1
143,措备,2004-05-25,22.3,,1.8,1006.3,1.5
143,措备,2004-05-26,20.4,,1.6,1008.7,7.8
143,措备,2004-05-27,22.4,,1.9,1010.2,6.9
143,措备,2004-05-28,23,2.5,1.8,1002.3,10
143,措备,2004-05-29,25.9,2,2.2,1001.2,5.1
143,措备,2004-05-30,21.3,2.5,1.4,1001.6,8.6
143,措备,2004-05-31,19.9,.5,2.6,1006.4,6.8
143,措备,2004-06-01,21.8,,1.9,1012.1,3.5
143,措备,2004-06-02,22.7,,2.3,1011.6,3.5
143,措备,2004-06-03,24,,2.5,1011.4,0
143,措备,2004-06-04,25.5,,1.7,1008.9,2.4
143,措备,2004-06-05,24.3,,3.2,1006.5,4.8
143,措备,2004-06-06,23.3,0,3.5,1004.2,7.4
143,措备,2004-06-07,18.7,3.5,2.3,1002.9,9.9
143,措备,2004-06-08,18.6,.5,1.6,1004.4,9.4
143,措备,2004-06-09,22.1,,2.1,1004.6,3.6
143,措备,2004-06-10,23.3,,3.4,1008,1.3
143,措备,2004-06-11,23.4,,2.6,1007.3,3.4
143,措备,2004-06-12,22.7,,3.6,1008.1,2.6
143,措备,2004-06-13,23.1,,1.8,1009.7,0
143,措备,2004-06-14,25.6,,2.1,1007.6,1.6
143,措备,2004-06-15,25.6,,2.1,1008.1,3.8
143,措备,2004-06-16,23.7,,3.6,1008.5,6.5
143,措备,2004-06-17,19,40,2,1006.9,10
143,措备,2004-06-18,22.6,1,1.2,1003.4,9.6
143,措备,2004-06-19,19.6,90.5,2.2,1000,10
143,措备,2004-06-20,23.1,24.5,1.9,994.1,9
143,措备,2004-06-21,21.8,47,2.2,991.9,8.6
143,措备,2004-06-22,24.9,,2,995.6,4.9
143,措备,2004-06-23,26.9,,1.6,997.1,6.4
143,措备,2004-06-24,24,1,2.3,997.2,10
143,措备,2004-06-25,21.5,1,2.7,996.3,10
143,措备,2004-06-26,23.1,,2.5,999.8,9.1
143,措备,2004-06-27,23.6,80.5,1.8,1001.1,8.6
143,措备,2004-06-28,24.3,6.5,1.2,999.6,7.6
143,措备,2004-06-29,25.5,,2.2,996.9,7.1
143,措备,2004-06-30,24.8,,2.9,1000.4,8
143,措备,2004-07-01,23.7,0,3.3,1000.3,9.3
143,措备,2004-07-02,23,10,1.2,996.9,9
143,措备,2004-07-03,24.4,32,1.3,997.3,9.5
143,措备,2004-07-04,23.7,12,4.4,988.3,10
143,措备,2004-07-05,26.2,0,3.3,993.5,5.9
143,措备,2004-07-06,27.3,,1.6,1000.1,5.8
143,措备,2004-07-07,24.6,8.5,2.3,998.1,8.8
143,措备,2004-07-08,25.7,,1.8,998.7,6
143,措备,2004-07-09,25.9,,1.6,1001.3,6.4
143,措备,2004-07-10,25.5,.1,2,1000.3,5
143,措备,2004-07-11,24.3,7,1.9,1000.5,8.8
143,措备,2004-07-12,27.2,2,2.5,996.9,7.3
143,措备,2004-07-13,28.1,.4,2.3,999.7,6.4
143,措备,2004-07-14,22.8,35,1.8,1005.4,9.8
143,措备,2004-07-15,24.9,1.5,.8,1006.8,9.4
143,措备,2004-07-16,26.5,1,1.4,1003.7,8.4
143,措备,2004-07-17,24.9,28,1.7,1001.1,8.5
143,措备,2004-07-18,28,,1.5,1000.4,5.3
143,措备,2004-07-19,29.3,,2.8,1002.2,4
143,措备,2004-07-20,29.9,,3.1,1005.1,4.6
143,措备,2004-07-21,30,,2.8,1007.4,3
143,措备,2004-07-22,30.8,,2.4,1005,2.8
143,措备,2004-07-23,31.3,,2.3,1001.3,2
143,措备,2004-07-24,31.1,,1.9,998.9,2.6
143,措备,2004-07-25,28.4,,2.7,1000.1,5.9
143,措备,2004-07-26,28.2,,2.2,1003.2,6.5
143,措备,2004-07-27,29,,1.9,1004.6,5.3
143,措备,2004-07-28,29.9,,1.9,1004.9,2.8
143,措备,2004-07-29,30.6,,2,1004.3,1.8
143,措备,2004-07-30,30.5,,2.3,1002.4,2.5
143,措备,2004-07-31,29.9,,3.4,1000,3.1
143,措备,2004-08-01,29.2,0,2.4,996.7,8.4
143,措备,2004-08-02,28.5,.4,2.5,999.2,5.5
143,措备,2004-08-03,25.8,15.5,1.8,1000.3,7.9
143,措备,2004-08-04,27.3,2.5,1.3,1000.1,5.9
143,措备,2004-08-05,26.2,.5,1.8,1003.2,6.4
143,措备,2004-08-06,28.4,,1.4,1005.4,2.6
143,措备,2004-08-07,29.7,,1.5,1002.6,2.8
143,措备,2004-08-08,30.2,,2.1,1000.8,2.1
143,措备,2004-08-09,29.2,0,1.7,1001.2,6.6
143,措备,2004-08-10,29,,2.9,1002.3,2.3
143,措备,2004-08-11,29,,2.7,1003.6,3
143,措备,2004-08-12,28.7,,2.2,1002.9,.3
143,措备,2004-08-13,30.1,,1.9,1002.4,3.1
143,措备,2004-08-14,26.6,17.5,2.2,1003.2,7.6
143,措备,2004-08-15,25.5,.5,2.2,1003.3,7.9
143,措备,2004-08-16,25.9,0,2.4,1002.7,9.6
143,措备,2004-08-17,28.9,.3,2.1,1001.5,7.4
143,措备,2004-08-18,23.4,161,1.7,998.3,10
143,措备,2004-08-19,24,43.5,3.2,991.8,8.6
143,措备,2004-08-20,21.7,0,3.4,1005,9.3
143,措备,2004-08-21,22.5,1,3,1007.1,10
143,措备,2004-08-22,19.2,67.5,2.1,1007.5,10
143,措备,2004-08-23,20.5,60,2.2,1004.8,9.6
143,措备,2004-08-24,23,.1,2.2,1004.3,6.6
143,措备,2004-08-25,23.7,0,2.2,1003.6,7.6
143,措备,2004-08-26,23.5,0,1.9,1002.4,7.4
143,措备,2004-08-27,23.4,,3.4,1003.1,7.6
143,措备,2004-08-28,22.9,,3.7,1002.8,2.6
143,措备,2004-08-29,23.5,,3.2,999.9,7.3
143,措备,2004-08-30,25.3,,2,991.1,8.4
143,措备,2004-08-31,26.4,,2.9,997.7,2
143,措备,2004-09-01,24.9,3,1.6,1000.9,5
143,措备,2004-09-02,23.9,,2.2,1004.9,.3
143,措备,2004-09-03,23.5,,1.5,1008.1,4.4
143,措备,2004-09-04,23.8,,2.7,1007.7,3.6
143,措备,2004-09-05,23,5.5,2.9,1005.7,7.8
143,措备,2004-09-06,20.8,4.5,3.1,1001.8,10
143,措备,2004-09-07,21.7,29.5,2.4,987.9,8.1
143,措备,2004-09-08,22.6,,1.5,1002.1,4.3
143,措备,2004-09-09,21.6,0,1,1008.8,9.1
143,措备,2004-09-10,20.8,2.5,2.5,1013.7,9.6
143,措备,2004-09-11,19.1,22,3.6,1013.1,9.9
143,措备,2004-09-12,22.6,9.5,3.1,1009.8,10
143,措备,2004-09-13,25.1,0,1.8,1009.1,7.9
143,措备,2004-09-14,22.9,,3.6,1011.4,9.6
143,措备,2004-09-15,22.8,,4,1011.9,9.5
143,措备,2004-09-16,23.9,8.5,2.1,1010.8,7.5
143,措备,2004-09-17,25.3,1.5,1.4,1011.3,8.9
143,措备,2004-09-18,22.6,17,1.5,1005.9,7.4
143,措备,2004-09-19,21.5,,2,1009.6,1.8
143,措备,2004-09-20,17.9,32,1.9,1007,8.5
143,措备,2004-09-21,18.8,0,2,1007.5,7.1
143,措备,2004-09-22,19.2,,2.3,1010,3.5
143,措备,2004-09-23,19.4,,1.8,1010.7,6.9
143,措备,2004-09-24,20,,1.9,1014,3.5
143,措备,2004-09-25,19.7,,2.7,1016.1,4.5
143,措备,2004-09-26,20.1,.2,2.2,1013,9.4
143,措备,2004-09-27,20.3,2.5,1.7,1009.2,6.3
143,措备,2004-09-28,19.7,.4,2.8,1009,7.8
143,措备,2004-09-29,19.7,2.5,1.5,1007.8,5.8
143,措备,2004-09-30,19.3,,2.2,1013.5,.5
143,措备,2004-10-01,20,,2.4,1008.8,4.8
143,措备,2004-10-02,14.5,,3.5,1013.2,2.1
143,措备,2004-10-03,15.2,,2.3,1015.1,4.3
143,措备,2004-10-04,16,,1.9,1015.1,5.8
143,措备,2004-10-05,15.7,0,1.5,1012.1,4.6
143,措备,2004-10-06,16.6,,1.3,1011.4,1.6
143,措备,2004-10-07,17.2,,1.2,1010.3,9
143,措备,2004-10-08,18.2,,.9,1007.1,10
143,措备,2004-10-09,17.5,5.5,1.6,1005.5,8.1
143,措备,2004-10-10,19.2,,1.9,1008.4,2.8
143,措备,2004-10-11,18,,1.4,1008.8,3.5
143,措备,2004-10-12,16.5,,2.7,1009,1.8
143,措备,2004-10-13,14.2,,2,1013.3,.1
143,措备,2004-10-14,12.4,,3.4,1016.3,.6
143,措备,2004-10-15,14.4,,2.2,1016,0
143,措备,2004-10-16,16.8,,2.6,1016.6,2
143,措备,2004-10-17,15.7,,2.6,1020,6
143,措备,2004-10-18,16.6,.3,1.3,1015.3,9.4
143,措备,2004-10-19,16.6,,1.1,1008.8,8.3
143,措备,2004-10-20,17.4,,2.1,1003.7,6.8
143,措备,2004-10-21,16.5,,1.8,1009.5,1.5
143,措备,2004-10-22,15.4,,3.4,1016.2,.9
143,措备,2004-10-23,12.8,,2.4,1021.5,.8
143,措备,2004-10-24,13.6,,1.2,1021,1
143,措备,2004-10-25,15.1,,1.3,1018.5,5.4
143,措备,2004-10-26,15.1,,2.7,1014,6.3
143,措备,2004-10-27,12.7,,2,1018.7,1.5
143,措备,2004-10-28,13.2,,1.4,1020,1.5
143,措备,2004-10-29,14.3,,1.3,1019.3,.3
143,措备,2004-10-30,16.2,,1.9,1016.5,1
143,措备,2004-10-31,14.3,,2.2,1012.1,2.8
143,措备,2004-11-01,15,0,1.5,1006.9,5.1
143,措备,2004-11-02,13.7,6,2.3,1006.8,7.5
143,措备,2004-11-03,12.3,.3,2.7,1012.1,4.8
143,措备,2004-11-04,12.2,,1.5,1015.7,0
143,措备,2004-11-05,12.4,,1.2,1013.1,5.3
143,措备,2004-11-06,13.6,,1.5,1012.3,2.5
143,措备,2004-11-07,13.3,,1.1,1016.4,.8
143,措备,2004-11-08,14.6,,1,1017.5,1
143,措备,2004-11-09,15.6,,1.7,1019.5,1.8
143,措备,2004-11-10,16.3,36,1.8,1012.2,8
143,措备,2004-11-11,18.3,.5,2.2,1007.6,7.1
143,措备,2004-11-12,10.7,,4.3,1016.9,.6
143,措备,2004-11-13,6.2,1,1.6,1019.5,6.1
143,措备,2004-11-14,9.8,,1.4,1012.9,7.1
143,措备,2004-11-15,8.6,,3.8,1012.1,2
143,措备,2004-11-16,7.7,,1.9,1017,.3
143,措备,2004-11-17,9.6,,1,1018.5,3
143,措备,2004-11-18,10.9,,1,1016.5,1.1
143,措备,2004-11-19,10.3,,1.4,1013.9,0
143,措备,2004-11-20,10.2,,1.8,1013.6,.9
143,措备,2004-11-21,8.9,,2.6,1018.8,0
143,措备,2004-11-22,7.9,,1.4,1021,0
143,措备,2004-11-23,8.9,,1.1,1022.1,1
143,措备,2004-11-24,9.4,,.8,1024.7,2.5
143,措备,2004-11-25,10.7,,1.4,1023.9,3
143,措备,2004-11-26,9.4,3.5,4.7,1012.4,6.9
143,措备,2004-11-27,8.9,,3.8,1015.6,1.4
143,措备,2004-11-28,8.7,,2.2,1014.9,0
143,措备,2004-11-29,7.5,,2.1,1015.2,0
143,措备,2004-11-30,6.9,,1.8,1020.5,0
143,措备,2004-12-01,7.6,,2,1025.1,2.3
143,措备,2004-12-02,9,,1.6,1029.1,1.3
143,措备,2004-12-03,11,,1.2,1020.5,1
143,措备,2004-12-04,10.2,18.5,1.2,1001.9,9.3
143,措备,2004-12-05,6.5,.1,4.8,1006.9,2.4
143,措备,2004-12-06,5.3,,1.5,1019.6,2.6
143,措备,2004-12-07,7.3,,2.7,1019,3.4
143,措备,2004-12-08,5.2,,1.2,1021.3,0
143,措备,2004-12-09,6.2,,1,1020.8,0
143,措备,2004-12-10,8.2,,2.1,1018.8,.1
143,措备,2004-12-11,6.7,,1.9,1023.2,2.1
143,措备,2004-12-12,6.8,,1.3,1018.9,4.3
143,措备,2004-12-13,6,,2,1020.1,0
143,措备,2004-12-14,4.5,,1.1,1018.7,2.9
143,措备,2004-12-15,7.9,.3,.7,1013.4,6.8
143,措备,2004-12-16,8.6,,2.5,1016.8,.8
143,措备,2004-12-17,6.4,,1,1016.4,2.6
143,措备,2004-12-18,7.4,,1.7,1014.5,4.3
143,措备,2004-12-19,5.2,0,1,1012.4,6.3
143,措备,2004-12-20,4.2,.3,3.4,1013.2,2.5
143,措备,2004-12-21,1.1,,1.6,1016.4,3
143,措备,2004-12-22,2.2,,1.7,1013.3,4.9
143,措备,2004-12-23,1,,1.3,1015.2,1.6
143,措备,2004-12-24,2.3,0,1.6,1017,9
143,措备,2004-12-25,2.9,,3.4,1014.8,1.5
143,措备,2004-12-26,1.7,,3.4,1015.6,1.8
143,措备,2004-12-27,1.1,,2.8,1017.5,3.5
143,措备,2004-12-28,-.2,,3.7,1018.1,5
143,措备,2004-12-29,-1.4,,3.9,1017.8,.6
143,措备,2004-12-30,-.7,,2.3,1019.2,6.8
143,措备,2004-12-31,-.9,.2,3.8,1013.2,4.9
143,措备,2005-01-01,-1.8,,3.5,1016,0
143,措备,2005-01-02,1.4,,1.7,1015.2,.3
143,措备,2005-01-03,5.5,,2.6,1010,6.8
143,措备,2005-01-04,-.4,,4.9,1017.2,0
143,措备,2005-01-05,-1.1,,1.6,1021.4,3.9
143,措备,2005-01-06,3.5,,2.7,1015.7,3.9
143,措备,2005-01-07,2.6,,4,1017.7,2.8
143,措备,2005-01-08,-.4,,3.9,1019.2,1.5
143,措备,2005-01-09,-3.8,,4,1020,0
143,措备,2005-01-10,-1.9,0,3.5,1018.1,2.4
143,措备,2005-01-11,-.3,0,4.6,1016.1,.9
143,措备,2005-01-12,-1.8,,4.1,1017.5,0
143,措备,2005-01-13,-1.2,,3,1017.5,3.6
143,措备,2005-01-14,.2,,1.9,1015.2,4.1
143,措备,2005-01-15,.9,,4.1,1011.1,1.3
143,措备,2005-01-16,.6,.1,4.1,1009.4,5.3
143,措备,2005-01-17,2.1,,1.8,1015.2,.1
143,措备,2005-01-18,2.5,0,1.3,1013.6,3.9
143,措备,2005-01-19,1.2,,4.7,1015.3,2.5
143,措备,2005-01-20,-1.1,,5.1,1020,.5
143,措备,2005-01-21,-1.4,,2.9,1024.5,0
143,措备,2005-01-22,1,,1,1020.2,7
143,措备,2005-01-23,4.8,0,1.4,1015.2,4.8
143,措备,2005-01-24,4,,2.2,1010.9,6.8
143,措备,2005-01-25,.8,4.7,1.4,1008.5,8.3
143,措备,2005-01-26,3.9,1,1.4,1011.1,5.8
143,措备,2005-01-27,3.8,,1.7,1009.9,4
143,措备,2005-01-28,3.5,,1,1007.8,1.1
143,措备,2005-01-29,1.2,.3,2.6,1005.1,3.3
143,措备,2005-01-30,-2.4,,4.1,1011.6,2.4
143,措备,2005-01-31,-2.8,.4,4.9,1006,2
143,措备,2005-02-01,-6.3,,6.3,1004.5,1.9
143,措备,2005-02-02,-3.6,,3.7,1011.6,.3
143,措备,2005-02-03,-.4,,2.9,1015.8,.8
143,措备,2005-02-04,2.7,,2.9,1014.8,1.8
143,措备,2005-02-05,2.6,,2.6,1016.4,1.8
143,措备,2005-02-06,3.1,,1.6,1019.8,1.8
143,措备,2005-02-07,5.6,,2.2,1018,9.3
143,措备,2005-02-08,5.9,.4,1.9,1017.4,5.9
143,措备,2005-02-09,2.3,.2,2.3,1017,6.9
143,措备,2005-02-10,-.8,,4.4,1020.8,1.6
143,措备,2005-02-11,-2.3,,4,1025,.8
143,措备,2005-02-12,-1.3,,2.5,1023.1,4.4
143,措备,2005-02-13,.9,,2.9,1023.4,.3
143,措备,2005-02-14,2.7,,.9,1021.7,7
143,措备,2005-02-15,5.6,8,3.4,1014.4,10
143,措备,2005-02-16,5.7,5.5,2.5,1008.7,10
143,措备,2005-02-17,6.5,0,2.9,1016.8,8.3
143,措备,2005-02-18,3.8,2.5,3.1,1016.6,9.5
143,措备,2005-02-19,1.8,,4,1011.9,6.1
143,措备,2005-02-20,-3.7,,4.4,1017.2,.6
143,措备,2005-02-21,-3,,3.3,1019.1,0
143,措备,2005-02-22,1.6,0,2.1,1011.8,5.1
143,措备,2005-02-23,4.4,,3.4,1010.3,0
143,措备,2005-02-24,2.3,,2,1007.3,5.8
143,措备,2005-02-25,0,,4.7,1013,1.9
143,措备,2005-02-26,-1.8,,4,1019,0
143,措备,2005-02-27,.8,,2.9,1019,2.4
143,措备,2005-02-28,3.3,,2.9,1017,1.9
143,措备,2005-03-01,3.6,,2.7,1019.3,0
