도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,경사도_점수(1-10점)
아차산로,37.5451366,127.1043841,37.5452836,127.1045323,37.5457441,127.1049887,1
천호대로,37.5451366,127.1043841,37.5452528,127.1039568,37.5454672,127.1033066,1
아차산로78길,37.5503666,127.1087805,37.5503229,127.1088705,37.5499961,127.1095432,4
천호대로105길,37.5588291,127.0758001,37.5593448,127.0760835,37.5593448,127.0760835,1
동일로38길,37.5516196,127.0694852,37.5514821,127.0698497,37.5514821,127.0698497,1
동일로38길,37.5516196,127.0694852,37.551647,127.0694068,37.551647,127.0694068,1
동일로40길,37.5516196,127.0694852,37.5516898,127.0695915,37.5517407,127.0696893,1
,37.5471876,127.0746224,37.5474017,127.0744544,37.5476429,127.0744899,1
광나루로,37.5471876,127.0746224,37.547266,127.0743741,37.5473027,127.0742503,6
동일로6길,37.5388113,127.0622632,37.5379242,127.0629085,37.5379242,127.0629085,1
동일로6길,37.5388113,127.0622632,37.538824,127.0621986,37.538824,127.0621986,1
동일로8길,37.5388113,127.0622632,37.538326,127.0629053,37.538018,127.0631317,1
동일로12길,37.5390726,127.0624087,37.5390904,127.0623448,37.5390904,127.0623448,1
동일로10길,37.5390726,127.0624087,37.5390904,127.0623448,37.5390904,127.0623448,1
동일로12길,37.5390726,127.0624087,37.5392226,127.0628578,37.5392226,127.0628578,1
동일로10길,37.5390726,127.0624087,37.538734,127.0628124,37.5384484,127.0631394,1
천호대로140길,37.5451594,127.1013867,37.5457034,127.1019116,37.5457482,127.1019559,1
천호대로140길,37.5451594,127.1013867,37.5449173,127.1011528,37.5441981,127.1000923,1
,37.5451594,127.1013867,37.5451265,127.1014227,37.5449708,127.1015934,1
,37.5449708,127.1015934,37.5447173,127.1011855,37.5447173,127.1011855,1
,37.5449708,127.1015934,37.5451265,127.1014227,37.5451594,127.1013867,1
,37.5449708,127.1015934,37.5448784,127.1021911,37.5445701,127.1025546,1
,37.5447173,127.1011855,37.5449708,127.1015934,37.5449708,127.1015934,1
,37.5447173,127.1011855,37.544604,127.1012699,37.544604,127.1012699,1
,37.5447173,127.1011855,37.5441495,127.1002832,37.5434803,127.1007767,1
,37.5434803,127.1007767,37.5435547,127.1009799,37.5435547,127.1009799,1
,37.5434803,127.1007767,37.5432181,127.100934,37.5432181,127.100934,1
,37.5434803,127.1007767,37.5442116,127.1003175,37.5447173,127.1011855,1
,37.5436437,127.1010031,37.5435766,127.1010397,37.5435547,127.1009799,1
,37.544604,127.1012699,37.5447173,127.1011855,37.5447173,127.1011855,1
,37.5438799,127.1024065,37.5444721,127.1025731,37.5445701,127.1025546,1
,37.5445701,127.1025546,37.5445236,127.1024326,37.5445236,127.1024326,1
,37.5445701,127.1025546,37.5439841,127.1024665,37.5438799,127.1024065,1
,37.5445701,127.1025546,37.5449585,127.1018644,37.5449708,127.1015934,1
,37.5445236,127.1024326,37.5445701,127.1025546,37.5445701,127.1025546,1
,37.5432181,127.100934,37.5434803,127.1007767,37.5434803,127.1007767,1
,37.5435547,127.1009799,37.5434803,127.1007767,37.5434803,127.1007767,1
,37.5435547,127.1009799,37.5435766,127.1010397,37.5436437,127.1010031,1
,37.5435547,127.1009799,37.5435603,127.1019355,37.5438287,127.1017772,1
,37.5438287,127.1017772,37.5432685,127.1011487,37.5435547,127.1009799,1
광나루로,37.54187,127.0951875,37.5426948,127.094317,37.5426948,127.094317,1
아차산로,37.5434912,127.1005223,37.544157,127.1001173,37.5441981,127.1000923,1
아차산로,37.5434912,127.1005223,37.5429578,127.1008471,37.5428312,127.1009237,1
,37.5434912,127.1005223,37.5432239,127.09965,37.5430047,127.0989344,1
,37.5430047,127.0989344,37.5434723,127.1004607,37.5434912,127.1005223,1
,37.5481163,127.102003,37.5480859,127.1022832,37.5480859,127.1022832,1
,37.5481163,127.102003,37.5484009,127.1018129,37.5485365,127.1016438,1
,37.5481163,127.102003,37.5480169,127.1018368,37.5482673,127.1018024,1
,37.5485365,127.1016438,37.5484009,127.1018129,37.5481163,127.102003,1
,37.5482673,127.1018024,37.5480308,127.1020077,37.5481163,127.102003,1
용마산로28길,37.567472,127.088415,37.5675845,127.0879974,37.5675845,127.0879974,4
용마산로28길,37.567472,127.088415,37.5673254,127.0888053,37.5671996,127.0893237,3
용마산로28다길,37.567472,127.088415,37.5675535,127.0886362,37.567583,127.0887105,1
용마산로28다길,37.567583,127.0887105,37.5675535,127.0886362,37.567472,127.088415,1
용마산로28다길,37.567583,127.0887105,37.5677401,127.0892945,37.5678268,127.0897793,9
용마산로28다길,37.567583,127.0887105,37.5676012,127.0891919,37.5676757,127.089772,9
용마산로30길,37.5676757,127.089772,37.5678268,127.0897793,37.5678268,127.0897793,1
용마산로30길,37.5676757,127.089772,37.5675504,127.0897659,37.5673038,127.0897311,3
용마산로28다길,37.5676757,127.089772,37.5676012,127.0891919,37.567583,127.0887105,9
용마산로28나길,37.5679771,127.0889972,37.5677401,127.0886061,37.5676852,127.0880501,9
용마산로28가길,37.5681174,127.0879655,37.5680906,127.0869541,37.5680906,127.0869541,9
용마산로28나길,37.5681174,127.0879655,37.567914,127.0879038,37.5676852,127.0880501,2
용마산로28나길,37.5681174,127.0879655,37.568523,127.0880705,37.5686765,127.0880768,1
용마산로28가길,37.5680906,127.0869541,37.5678177,127.0869981,37.5678177,127.0869981,1
용마산로28가길,37.5680906,127.0869541,37.568658,127.0868626,37.568658,127.0868626,1
용마산로28가길,37.5680906,127.0869541,37.5681174,127.0879655,37.5681174,127.0879655,9
자양로13다길,37.5332192,127.0776799,37.5332475,127.077579,37.5332475,127.077579,1
자양로13다길,37.5332192,127.0776799,37.5331548,127.0778849,37.5331548,127.0778849,1
,37.5332192,127.0776799,37.5335241,127.0780627,37.5333796,127.0782415,1
뚝섬로47길,37.5333796,127.0782415,37.5331323,127.0779622,37.5331323,127.0779622,5
뚝섬로47길,37.5333796,127.0782415,37.5334342,127.0783093,37.5337809,127.078708,1
,37.5333796,127.0782415,37.5335241,127.0780627,37.5332192,127.0776799,1
뚝섬로43길,37.5337505,127.0772394,37.5336143,127.0770665,37.5336143,127.0770665,1
뚝섬로43길,37.5337505,127.0772394,37.5341383,127.077732,37.5341383,127.077732,1
,37.5337505,127.0772394,37.5334618,127.0775987,37.5334618,127.0775987,1
,37.5337505,127.0772394,37.5339937,127.0772787,37.5339937,127.0772787,1
뚝섬로45길,37.5334618,127.0775987,37.5336095,127.0777904,37.5336095,127.0777904,9
뚝섬로45길,37.5334618,127.0775987,37.5333023,127.0773916,37.5333023,127.0773916,1
,37.5334618,127.0775987,37.5337505,127.0772394,37.5337505,127.0772394,1
아차산로40길,37.5359794,127.0780566,37.5363051,127.0781832,37.5363051,127.0781832,1
아차산로40길,37.5359794,127.0780566,37.5359198,127.0780335,37.5359198,127.0780335,1
,37.5359794,127.0780566,37.5361757,127.0770556,37.5361757,127.0770556,1
자양번영로,37.5362666,127.0765922,37.5369192,127.0767797,37.5369192,127.0767797,1
,37.5362666,127.0765922,37.5361757,127.0770556,37.5361757,127.0770556,1
자양번영로,37.5362666,127.0765922,37.53605,127.07653,37.5360297,127.0765243,1
자양번영로12길,37.5368802,127.0772711,37.5366375,127.0783128,37.5366375,127.0783128,1
자양번영로12길,37.5368802,127.0772711,37.53699,127.0768,37.53699,127.0768,1
,37.5368802,127.0772711,37.5361757,127.0770556,37.5361757,127.0770556,1
,37.5361757,127.0770556,37.5362666,127.0765922,37.5362666,127.0765922,1
,37.5361757,127.0770556,37.5359794,127.0780566,37.5359794,127.0780566,1
,37.5361757,127.0770556,37.5368802,127.0772711,37.5368802,127.0772711,1
자양번영로,37.5358969,127.0764866,37.5360297,127.0765243,37.5360297,127.0765243,1
자양번영로,37.5358969,127.0764866,37.5356431,127.0764146,37.5356431,127.0764146,1
,37.5358969,127.0764866,37.5357491,127.0772868,37.5357491,127.0772868,1
,37.5357491,127.0772868,37.5358969,127.0764866,37.5358969,127.0764866,1
자양번영로,37.5356431,127.0764146,37.5358969,127.0764866,37.5358969,127.0764866,1
자양번영로,37.5356431,127.0764146,37.5355739,127.076395,37.5355739,127.076395,1
,37.5356431,127.0764146,37.5354754,127.0772069,37.5354754,127.0772069,1
,37.5354754,127.0772069,37.5356431,127.0764146,37.5356431,127.0764146,1
,37.5356154,127.0772979,37.5354835,127.0778641,37.5354835,127.0778641,1
아차산로40길,37.5354835,127.0778641,37.535514,127.0778759,37.535514,127.0778759,1
아차산로40길,37.5354835,127.0778641,37.5352592,127.0777768,37.5352592,127.0777768,1
,37.5354835,127.0778641,37.5356154,127.0772979,37.5356154,127.0772979,1
,37.5353303,127.0773876,37.5352592,127.0777768,37.5352592,127.0777768,1
아차산로40길,37.5352592,127.0777768,37.5354835,127.0778641,37.5354835,127.0778641,1
아차산로40길,37.5352592,127.0777768,37.5349939,127.0776736,37.5349939,127.0776736,1
,37.5352592,127.0777768,37.5353303,127.0773876,37.5353303,127.0773876,1
,37.5352592,127.0777768,37.5351382,127.078226,37.5351382,127.078226,1
아차산로40길,37.5349939,127.0776736,37.5352592,127.0777768,37.5352592,127.0777768,1
아차산로40길,37.5349939,127.0776736,37.5346086,127.0775237,37.5346086,127.0775237,1
,37.5349939,127.0776736,37.5348813,127.0781187,37.5351382,127.078226,1
,37.5349939,127.0776736,37.5350825,127.0772502,37.5342534,127.0770155,1
아차산로40길,37.5353928,127.0783323,37.535514,127.0778759,37.535514,127.0778759,1
,37.5353928,127.0783323,37.5351382,127.078226,37.5351382,127.078226,1
아차산로40길,37.5353928,127.0783323,37.5353448,127.0785133,37.5353296,127.0787259,1
,37.5353928,127.0783323,37.5358182,127.0784907,37.5359198,127.0780335,1
아차산로40길,37.5359198,127.0780335,37.5359794,127.0780566,37.5359794,127.0780566,1
아차산로40길,37.5359198,127.0780335,37.535613,127.0779144,37.535514,127.0778759,1
,37.5359198,127.0780335,37.5358182,127.0784907,37.5353928,127.0783323,1
,37.5351382,127.078226,37.5353928,127.0783323,37.5353928,127.0783323,1
,37.5351382,127.078226,37.5352592,127.0777768,37.5352592,127.0777768,1
,37.5351382,127.078226,37.5348813,127.0781187,37.5349939,127.0776736,1
,37.5352765,127.0769742,37.5343124,127.0766482,37.5343124,127.0766482,1
뚝섬로45길,37.5336095,127.0777904,37.5340385,127.0783474,37.5340385,127.0783474,1
뚝섬로45길,37.5336095,127.0777904,37.5334618,127.0775987,37.5334618,127.0775987,9
,37.5336095,127.0777904,37.533702,127.0776592,37.533702,127.0776592,1
,37.533702,127.0776592,37.5336095,127.0777904,37.5336095,127.0777904,1
뚝섬로,37.5324672,127.0781195,37.5323765,127.0784288,37.5323765,127.0784288,1
뚝섬로,37.5324672,127.0781195,37.53247,127.07811,37.5326089,127.0776609,1
,37.5324672,127.0781195,37.532673,127.0782198,37.5325853,127.0785211,1
뚝섬로49길,37.5325853,127.0785211,37.5323765,127.0784288,37.5323765,127.0784288,1
뚝섬로49길,37.5325853,127.0785211,37.532705,127.078574,37.532705,127.078574,10
,37.5325853,127.0785211,37.532673,127.0782198,37.5324672,127.0781195,1
,37.5325853,127.0785211,37.5324362,127.0789878,37.53224,127.0788928,1
뚝섬로,37.53224,127.0788928,37.5319949,127.079697,37.5319949,127.079697,1
뚝섬로,37.53224,127.0788928,37.53225,127.07886,37.5323765,127.0784288,1
,37.53224,127.0788928,37.5324362,127.0789878,37.5325853,127.0785211,1
자양로13다길,37.5327165,127.0793182,37.532766,127.0791649,37.532766,127.0791649,1
자양로13다길,37.5327165,127.0793182,37.5325102,127.079957,37.5325102,127.079957,1
,37.5327165,127.0793182,37.5325199,127.0792127,37.5325199,127.0792127,1
뚝섬로49길,37.5325199,127.0792127,37.532705,127.078574,37.532705,127.078574,1
뚝섬로49길,37.5325199,127.0792127,37.5323305,127.0798663,37.5323305,127.0798663,1
,37.5325199,127.0792127,37.5327165,127.0793182,37.5327165,127.0793182,1
,37.5339937,127.0772787,37.5337505,127.0772394,37.5337505,127.0772394,1
능동로16길,37.5453194,127.0761036,37.5453644,127.0762624,37.5453644,127.0762624,1
능동로16길,37.5453194,127.0761036,37.5452307,127.0757905,37.5452307,127.0757905,1
,37.5453194,127.0761036,37.5450994,127.0761872,37.5450297,127.0762136,1
능동로16길,37.5452307,127.0757905,37.5453194,127.0761036,37.5453194,127.0761036,1
능동로16길,37.5452307,127.0757905,37.5451956,127.0756664,37.5451956,127.0756664,1
,37.5452307,127.0757905,37.5449575,127.0758806,37.5449575,127.0758806,1
,37.5450297,127.0762136,37.5449575,127.0758806,37.5449575,127.0758806,1
,37.5450297,127.0762136,37.5446939,127.0759676,37.5449575,127.0758806,1
,37.5450297,127.0762136,37.5450994,127.0761872,37.5453194,127.0761036,1
,37.5449575,127.0758806,37.5452307,127.0757905,37.5452307,127.0757905,1
,37.5449575,127.0758806,37.5450297,127.0762136,37.5450297,127.0762136,1
,37.5449575,127.0758806,37.5447589,127.0763164,37.5450297,127.0762136,1
,37.5346855,127.0640543,37.5348833,127.0643896,37.5348833,127.0643896,1
뚝섬로22가길,37.5348833,127.0643896,37.5348977,127.0643228,37.5348977,127.0643228,1
,37.5348833,127.0643896,37.5346855,127.0640543,37.5346855,127.0640543,1
뚝섬로22가길,37.5348833,127.0643896,37.5347572,127.0647879,37.5347553,127.0648407,1
,37.5345981,127.0637469,37.5342799,127.0639951,37.5342799,127.0639951,1
능동로3길,37.5342799,127.0639951,37.5343794,127.0636514,37.5343794,127.0636514,1
능동로3길,37.5342799,127.0639951,37.5342262,127.0641985,37.5342262,127.0641985,1
,37.5342799,127.0639951,37.5345981,127.0637469,37.5345981,127.0637469,1
,37.5347812,127.0636198,37.5351598,127.0633945,37.5351598,127.0633945,1
뚝섬로22가길,37.5351598,127.0633945,37.5352201,127.0632505,37.5352201,127.0632505,1
,37.5351598,127.0633945,37.5347812,127.0636198,37.5347812,127.0636198,1
뚝섬로22가길,37.5351598,127.0633945,37.5349722,127.0640762,37.5348977,127.0643228,1
,37.5341644,127.0649877,37.5344707,127.0646068,37.5344707,127.0646068,1
능동로3마길,37.5344707,127.0646068,37.5346669,127.064913,37.5346669,127.064913,1
능동로3마길,37.5344707,127.0646068,37.5342262,127.0641985,37.5342262,127.0641985,1
,37.5344707,127.0646068,37.5341644,127.0649877,37.5341644,127.0649877,1
,37.5353619,127.0649555,37.5350258,127.0652989,37.5350258,127.0652989,1
뚝섬로30길,37.5350258,127.0652989,37.53515,127.0654834,37.53515,127.0654834,1
뚝섬로30길,37.5350258,127.0652989,37.5348478,127.0650665,37.5348478,127.0650665,1
,37.5350258,127.0652989,37.5353619,127.0649555,37.5353619,127.0649555,1
,37.5344452,127.0654705,37.5348478,127.0650665,37.5348478,127.0650665,1
뚝섬로30길,37.5348478,127.0650665,37.5350258,127.0652989,37.5350258,127.0652989,1
,37.5348478,127.0650665,37.5344452,127.0654705,37.5344452,127.0654705,1
"['뚝섬로30길', '뚝섬로22가길']",37.5348478,127.0650665,37.5347521,127.0649345,37.5347544,127.0648695,1
,37.534241,127.0656502,37.5339666,127.0658541,37.5337646,127.0657897,1
능동로3길,37.5337646,127.0657897,37.533875,127.0653821,37.533875,127.0653821,1
능동로3길,37.5337646,127.0657897,37.5336307,127.0662325,37.5336307,127.0662325,1
,37.5337646,127.0657897,37.5339985,127.065838,37.534241,127.0656502,1
,37.5354236,127.0654812,37.5352468,127.0656458,37.5352468,127.0656458,1
뚝섬로26길,37.5341096,127.0664504,37.5340387,127.0665151,37.534,127.0667265,1
뚝섬로26길,37.5341096,127.0664504,37.5344883,127.0661053,37.53515,127.0654834,1
,37.5341096,127.0664504,37.5345388,127.0663503,37.5352468,127.0656458,1
뚝섬로30길,37.5352468,127.0656458,37.5355412,127.0661399,37.5355412,127.0661399,1
뚝섬로30길,37.5352468,127.0656458,37.53515,127.0654834,37.53515,127.0654834,1
,37.5352468,127.0656458,37.5354236,127.0654812,37.5354236,127.0654812,1
,37.5352468,127.0656458,37.5342261,127.06664,37.5341096,127.0664504,1
,37.5341283,127.0671013,37.5339953,127.0667942,37.534,127.0667265,1
,37.5346919,127.0665702,37.5343686,127.0668948,37.5343686,127.0668948,1
뚝섬로32길,37.5343686,127.0668948,37.5346978,127.067068,37.5346978,127.067068,1
뚝섬로32길,37.5343686,127.0668948,37.534,127.0667265,37.534,127.0667265,1
,37.5343686,127.0668948,37.5346919,127.0665702,37.5346919,127.0665702,1
,37.5384501,127.0637995,37.5385567,127.0639754,37.5385567,127.0639754,1
,37.5385567,127.0639754,37.5384501,127.0637995,37.5384501,127.0637995,1
,37.5385567,127.0639754,37.5383335,127.064188,37.5383335,127.064188,1
,37.5385567,127.0639754,37.5386694,127.0638703,37.5386928,127.0639248,1
,37.5381992,127.0639926,37.5383335,127.064188,37.5383335,127.064188,1
,37.5383335,127.064188,37.5381992,127.0639926,37.5381992,127.0639926,1
,37.5383335,127.064188,37.5385567,127.0639754,37.5385567,127.0639754,1
,37.5383335,127.064188,37.5382266,127.0642854,37.5383575,127.064656,1
능동로,37.5449259,127.0729103,37.5443507,127.0726399,37.5443507,127.0726399,1
,37.5449259,127.0729103,37.5448913,127.0730313,37.5448913,127.0730313,10
능동로15길,37.5449259,127.0729103,37.5449467,127.072839,37.5450084,127.072637,1
긴고랑로20길,37.5587903,127.0825719,37.5590136,127.0826955,37.5590136,127.0826955,1
긴고랑로20길,37.5587903,127.0825719,37.5582961,127.0822982,37.5576564,127.081944,1
긴고랑로20길,37.5587903,127.0825719,37.558412,127.0828736,37.5583565,127.0830334,1
천호대로111길,37.5583565,127.0830334,37.5579459,127.0828049,37.5574325,127.0825191,1
천호대로111길,37.5583565,127.0830334,37.5584131,127.0830649,37.5588016,127.0832811,1
긴고랑로20길,37.5583565,127.0830334,37.558412,127.0828736,37.5587903,127.0825719,1
긴고랑로,37.5598938,127.086745,37.5600746,127.0864123,37.5600746,127.0864123,5
긴고랑로,37.5598938,127.086745,37.5598479,127.0868357,37.5598479,127.0868357,1
긴고랑로30길,37.5598938,127.086745,37.5596096,127.0868001,37.5591234,127.0869014,1
긴고랑로30길,37.5582086,127.0870485,37.5576267,127.0871444,37.5576267,127.0871444,1
용마산로,37.5582086,127.0870485,37.5582552,127.0877227,37.5582621,127.087832,1
긴고랑로30길,37.5582086,127.0870485,37.5589362,127.0869315,37.5591234,127.0869014,1
용마산로,37.5582621,127.087832,37.5582552,127.0877227,37.5582086,127.0870485,1
용마산로,37.5582621,127.087832,37.5585103,127.0877906,37.5588309,127.0877371,1
용마산로,37.5582621,127.087832,37.55774,127.08792,37.5577009,127.0879265,1
자양로,37.550186,127.0909511,37.5500176,127.0908197,37.5500176,127.0908197,1
자양로,37.550186,127.0909511,37.5503097,127.0910388,37.550554,127.0912368,1
천호대로,37.550186,127.0909511,37.5509934,127.0903008,37.5523763,127.0896057,1
천호대로137길,37.5491409,127.0928374,37.549222,127.0928851,37.5496991,127.0931475,6
천호대로,37.5491409,127.0928374,37.5494281,127.0920839,37.5495013,127.0919458,1
천호대로135길,37.5495013,127.0919458,37.5497188,127.0921543,37.5499356,127.0922189,1
천호대로,37.5495013,127.0919458,37.5500652,127.0910942,37.550186,127.0909511,1
천호대로125길,37.5543347,127.0870713,37.5544466,127.0871449,37.5549065,127.0874475,1
천호대로,37.5543347,127.0870713,37.5546095,127.0863735,37.5548437,127.0857556,1
천호대로,37.5548437,127.0857556,37.5550972,127.0850782,37.5553329,127.0844711,1
천호대로,37.5553329,127.0844711,37.5558302,127.0831709,37.5558302,127.0831709,1
천호대로117길,37.5553329,127.0844711,37.5554561,127.0845439,37.5559328,127.0848597,1
용마산로,37.5536014,127.088516,37.5534728,127.0884141,37.5534728,127.0884141,1
용마산로,37.5536014,127.088516,37.5537634,127.0885613,37.5540819,127.0885577,1
천호대로,37.5536014,127.088516,37.5537249,127.0883255,37.5538249,127.088159,1
천호대로,37.553393,127.0887556,37.5535206,127.0886202,37.5536014,127.088516,1
,37.553393,127.0887556,37.5537672,127.0886539,37.5540819,127.0885577,1
용마산로,37.5540819,127.0885577,37.5537634,127.0885613,37.5536014,127.088516,1
,37.5540819,127.0885577,37.5538116,127.0884114,37.5538249,127.088159,1
용마산로,37.5540819,127.0885577,37.5541344,127.0885502,37.5545276,127.0884808,1
천호대로,37.5538249,127.088159,37.5540917,127.0876331,37.5543347,127.0870713,1
천호대로,37.5558302,127.0831709,37.556255,127.0820764,37.5563261,127.0818931,1
천호대로,37.5563261,127.0818931,37.5567837,127.0807064,37.5567837,127.0807064,1
천호대로111길,37.5563261,127.0818931,37.5564332,127.0819547,37.5569627,127.0822381,1
천호대로,37.5567837,127.0807064,37.5572285,127.0795353,37.5572285,127.0795353,1
천호대로109길,37.5567837,127.0807064,37.556899,127.0807759,37.5574116,127.0810666,1
능동로,37.5572285,127.0795353,37.5570888,127.0794562,37.5570888,127.0794562,1
천호대로,37.5572285,127.0795353,37.5577235,127.0782573,37.5577235,127.0782573,1
능동로,37.5572285,127.0795353,37.5573551,127.0796083,37.5578492,127.0798793,1
천호대로107길,37.5577235,127.0782573,37.5578468,127.0783323,37.5583424,127.0786277,1
천호대로,37.5577235,127.0782573,37.5581397,127.0771942,37.5582076,127.0770318,1
면목로,37.5582076,127.0770318,37.5580747,127.0769544,37.5580747,127.0769544,1
면목로,37.5582076,127.0770318,37.5583259,127.0771036,37.5588288,127.0773851,1
천호대로,37.5582076,127.0770318,37.5588455,127.0754595,37.5592186,127.0745196,1
천호대로,37.5592186,127.0745196,37.5592689,127.0743949,37.5592689,127.0743949,1
천호대로,37.5592689,127.0743949,37.5595089,127.0737621,37.5595089,127.0737621,1
,37.5592689,127.0743949,37.559547,127.074043,37.5596869,127.0740439,1
천호대로,37.5595089,127.0737621,37.5595391,127.073681,37.5595391,127.073681,1
,37.5595089,127.0737621,37.559345,127.0738522,37.5592387,127.0739418,1
천호대로,37.5592387,127.0739418,37.5590355,127.0744507,37.5590355,127.0744507,1
,37.5595391,127.073681,37.5596717,127.0735779,37.5597321,127.0735135,1
천호대로,37.5592906,127.0738119,37.5592387,127.0739418,37.5592387,127.0739418,1
,37.5592906,127.0738119,37.5594072,127.0737657,37.5595391,127.073681,1
용마산로5길,37.5574786,127.0855843,37.5575081,127.0858954,37.5575081,127.0858954,1
용마산로5길,37.5574786,127.0855843,37.5574494,127.0852765,37.5574494,127.0852765,1
용마산로5길,37.5574786,127.0855843,37.5565601,127.0857468,37.5565101,127.085422,1
용마산로5길,37.5575391,127.0862214,37.5575713,127.0865609,37.5575713,127.0865609,1
용마산로5길,37.5575391,127.0862214,37.5575081,127.0858954,37.5575081,127.0858954,8
천호대로121길,37.5575391,127.0862214,37.5571951,127.0862825,37.5567815,127.0863559,1
,37.5520819,127.0727708,37.5521125,127.0726721,37.5521099,127.072595,1
,37.5507765,127.0728576,37.5505937,127.0728275,37.5505937,127.0728275,1
,37.5507765,127.0728576,37.5513575,127.072953,37.5514089,127.0724141,1
,37.5507765,127.0728576,37.5507962,127.0730138,37.5508341,127.0729877,1
,37.5508341,127.0729877,37.5507962,127.0730138,37.5507765,127.0728576,1
천호대로117길,37.5569853,127.0853484,37.5574494,127.0852765,37.5574494,127.0852765,1
천호대로117길,37.5569853,127.0853484,37.5565101,127.085422,37.5565101,127.085422,1
천호대로115길,37.5569853,127.0853484,37.5570269,127.0845285,37.5569134,127.0838525,1
동일로,37.5483735,127.0675663,37.548549,127.0676715,37.5487626,127.0677949,1
광나루로13길,37.5482642,127.0688205,37.5481693,127.0688027,37.5481693,127.0688027,1
광나루로13길,37.5482642,127.0688205,37.5485135,127.0688518,37.5494469,127.0687685,1
광나루로,37.5482642,127.0688205,37.5483709,127.067793,37.5483735,127.0675663,1
광나루로,37.5479423,127.0716006,37.5479767,127.0712699,37.5480867,127.0704909,1
광나루로19길,37.5475982,127.073112,37.5477214,127.0728577,37.5479754,127.0729145,1
광나루로,37.5475982,127.073112,37.5478417,127.0721511,37.5479423,127.0716006,1
광나루로15길,37.548186,127.0695386,37.5480929,127.0695308,37.5480929,127.0695308,1
광나루로,37.548186,127.0695386,37.5482642,127.0688205,37.5482642,127.0688205,1
광나루로15길,37.548186,127.0695386,37.5483888,127.0694983,37.5485916,127.0694888,1
군자로,37.5480867,127.0704909,37.5480112,127.0704657,37.5480112,127.0704657,1
군자로,37.5480867,127.0704909,37.5481772,127.0705188,37.5488429,127.0707241,1
광나루로,37.5480867,127.0704909,37.5481501,127.0699516,37.548186,127.0695386,1
,37.5464088,127.0762569,37.5463519,127.076223,37.5463519,127.076223,1
광나루로,37.5464088,127.0762569,37.5469811,127.0751305,37.5471876,127.0746224,1
광나루로,37.5451285,127.0853145,37.5452896,127.0821822,37.5454141,127.0800717,1
자양로,37.5451285,127.0853145,37.5450913,127.0852842,37.545022,127.0852593,1
자양로,37.5451285,127.0853145,37.5456236,127.0858352,37.5461407,127.0864587,1
능동로,37.5473397,127.0741205,37.5472708,127.0740581,37.5472708,127.0740581,1
광나루로,37.5473397,127.0741205,37.5474282,127.0737737,37.5475982,127.073112,1
능동로,37.5476429,127.0744899,37.5506025,127.076229,37.5519351,127.0767855,1
능동로24길,37.5519351,127.0767855,37.551961,127.0766914,37.551961,127.0766914,1
능동로24길,37.5519351,127.0767855,37.5517631,127.0773966,37.5518654,127.0778155,1
능동로,37.5519351,127.0767855,37.552302,127.0769697,37.5529046,127.0772581,1
능동로,37.5529046,127.0772581,37.553297,127.0774487,37.553297,127.0774487,1
능동로26길,37.5529046,127.0772581,37.5528664,127.0773927,37.5527043,127.0779714,1
능동로,37.553297,127.0774487,37.5535165,127.0775585,37.5535165,127.0775585,1
능동로28길,37.553297,127.0774487,37.5531477,127.0779758,37.5531009,127.0781783,1
능동로,37.5535165,127.0775585,37.55382,127.0777169,37.55382,127.0777169,5
능동로,37.5535165,127.0775585,37.5534664,127.0777091,37.5533798,127.0779756,4
능동로36길,37.5564703,127.0791488,37.5565026,127.0790563,37.5565026,127.0790563,1
능동로36길,37.5564703,127.0791488,37.5564219,127.0792645,37.5562627,127.0796622,1
,37.5564703,127.0791488,37.5569006,127.0793781,37.5570888,127.0794562,1
능동로32길,37.5554482,127.078579,37.5554868,127.0784828,37.5554868,127.0784828,1
능동로32길,37.5554482,127.078579,37.5554037,127.0786789,37.5552007,127.0792198,1
능동로,37.5554482,127.078579,37.5563783,127.0790975,37.5564703,127.0791488,1
능동로,37.55382,127.0777169,37.5543673,127.0779968,37.5543673,127.0779968,1
능동로,37.55382,127.0777169,37.5537931,127.0778026,37.5535971,127.0783821,1
능동로,37.5543673,127.0779968,37.5554482,127.078579,37.5554482,127.078579,1
능동로30길,37.5543673,127.0779968,37.5542468,127.0783295,37.5540483,127.0785896,1
워커힐로,37.546539,127.0980531,37.5463039,127.0980181,37.5455088,127.0977724,1
워커힐로,37.546539,127.0980531,37.5467263,127.0980697,37.5467905,127.0980665,8
광나루로52길,37.5415727,127.0953382,37.5415347,127.0952586,37.5413382,127.0949318,1
광나루로,37.5415727,127.0953382,37.5412634,127.0956616,37.5411322,127.0957988,1
광나루로,37.5450422,127.0870743,37.5450775,127.08643,37.5450775,127.08643,1
광나루로,37.5450422,127.0870743,37.5451961,127.0871242,37.5455054,127.0873787,1
능동로,37.5458531,127.0734765,37.5457475,127.0738689,37.5456702,127.0741737,1
능동로,37.5458531,127.0734765,37.5460216,127.0735578,37.5463516,127.0737171,1
동일로20길,37.5393897,127.0702129,37.5396024,127.0695538,37.5396024,127.0695538,1
능동로,37.5393366,127.0703941,37.5397045,127.070599,37.5398418,127.070675,1
능동로3가길,37.5324883,127.0671086,37.5324514,127.0672364,37.5324514,127.0672364,1
능동로3가길,37.5324883,127.0671086,37.5325123,127.0670098,37.5327369,127.0660861,1
